Indis	chromosome	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50	group
GTOP-CG191	13	607318	54910	27767	10	16016	2	3.4284465534465536	2	86	54910	250	342.2812207451788	1	40715	5484372	82687	72261	48580	0.6640705310387365	0.6722851884142207	0	SRS
GTOP-CG191	14	562720	48119	24587	19	14336	2	3.3565150669642856	2	118	48119	243	332.7178718359947	1	6184	4771507	72725	63663	42641	0.6616569267789618	0.6697925011388091	0	SRS
GTOP-CG191	15	505659	43220	22270	9	12798	2	3.3770901703391156	2	111	43220	249	334.5066770792659	1	6043	4283358	65499	57401	38408	0.6598574024030901	0.669117262765457	0	SRS
GTOP-CG191	16	544613	45366	20052	14	12320	3	3.682305194805195	2	73	45366	258	369.15035702693933	1	6148	4549409	65432	57769	40823	0.6933304804988385	0.7066592809292181	0	SRS
GTOP-CG191	17	486605	38553	21335	17	11642	2	3.3115444081772893	2	49	38553	244	325.8145285935085	1	4995	3794436	59905	51783	33823	0.643568984225023	0.6531680281173358	0	SRS
GTOP-CG191	18	479400	42899	21476	14	12661	2	3.3882789669062476	2	68	42899	247	339.59440890784174	1	9189	4300284	64389	56591	38193	0.6662473403842272	0.6748953013730098	0	SRS
GTOP-CG191	19	406094	36999	16425	15	10003	3	3.6987903628911325	2	231	36999	254	360.22714570858284	1	12883	3609476	53439	45938	32349	0.6923595127154325	0.7041882537332927	0	SRS
GTOP-CG191	20	395701	36194	17105	6	10425	2	3.4718465227817745	2	93	36194	254	347.78940803991173	1	5573	3625009	53305	46490	31943	0.6789982178032079	0.6870939987093999	0	SRS
GTOP-CG191	21	230837	22120	10107	8	6181	3	3.578708946772367	2	57	22120	254	356.1305191654537	1	5520	2201955	32235	27576	19313	0.6862106406080347	0.7003553814911517	0	SRS
GTOP-CG191	22	245064	22933	10151	9	6198	3	3.7000645369474023	2	63	22933	260	367.22887096774195	1	4782	2276819	33093	28532	20109	0.6929864321759889	0.7047876068975186	0	SRS
GTOP-CG211	1	1346123	108941	83917	47	32493	2	3.35275290062475	2	87	108941	251	342.8663507983878	1	8268	11144185	192905	166789	96516	0.5647391202923719	0.5786712552986109	0	SRS
GTOP-CG211	2	1442131	113883	98103	53	34914	2	3.2618147448015122	2	81	113883	248	337.35649633363886	1	36370	11777790	212039	184082	101341	0.5370851588622848	0.5505209634836649	0	SRS
GTOP-CG211	3	1220899	103666	84751	38	30885	2	3.3565161081431114	2	173	103666	254	342.6800815903646	1	10536	10584017	188455	164479	92329	0.550083574328089	0.5613421774208257	0	SRS
GTOP-CG211	4	1202538	105166	97659	56	30255	2	3.475987440092547	2	141	105166	255	357.3723035248257	1	117814	10818017	202881	176096	93550	0.5183629812550214	0.5312443212793022	0	SRS
GTOP-CG211	5	1086744	89039	77196	47	26505	2	3.3593284285983778	2	158	89039	253	345.81460801328	1	9844	9166162	166282	144434	79111	0.5354698644471441	0.5477311436365399	0	SRS
GTOP-CG211	6	1108910	96977	75900	35	27455	2	3.532216354033874	2	334	96977	254	352.48845761724436	1	11736	9680743	172912	149715	85842	0.5608459794577588	0.5733694018635407	0	SRS
GTOP-CG211	7	994838	89177	66369	39	25597	3	3.4838848302535452	2	142	89177	258	357.1125639124156	1	13449	9149581	155585	134988	79238	0.5731722209724588	0.5870003259548997	0	SRS
GTOP-CG211	8	926556	77371	57685	31	21750	2	3.5572873563218392	2	211	77371	260	369.7066936373667	1	10760	8041860	135087	118487	69498	0.572749413341032	0.5865453594065172	0	SRS
GTOP-CG211	9	744819	62228	45640	21	18439	2	3.374803405824611	2	83	62228	257	348.2	1	7414	6422549	107889	93878	55362	0.5767779847806542	0.5897228317603699	0	SRS
GTOP-CG211	10	857595	72336	49461	32	20740	2	3.4877531340405015	2	111	72336	258	359.58529411764704	1	7407	7457799	121829	105823	64288	0.5937502565070714	0.6075049847386674	0	SRS
GTOP-CG211	11	829233	73746	52901	27	21728	2	3.394053755522828	2	67	73746	257	355.74334084740303	1	80538	7732793	126674	110771	65668	0.582171558488719	0.5928266423522403	0	SRS
GTOP-CG211	12	818912	70137	53661	36	20663	2	3.3943280259400863	2	72	70137	253	346.97444955238325	1	6875	7170227	123834	107019	61992	0.5663791850380347	0.5792616264401649	0	SRS
GTOP-CG211	13	607318	53857	51209	16	15724	2	3.4251462732129228	2	76	53857	254	367.0175483214649	1	297463	5772452	105082	91028	47859	0.5125235530347728	0.525761304214088	0	SRS
GTOP-CG211	14	562720	50591	37249	21	15037	2	3.3644343951586086	2	85	50591	253	344.1825613079019	1	12778	5178915	87861	76559	44974	0.5758072409829162	0.5874423647121828	0	SRS
GTOP-CG211	15	505659	44726	27575	17	13071	2	3.4217733914773163	2	83	44726	256	350.8430068058423	1	6043	4587974	72318	62814	39775	0.6184628999695788	0.6332187092049543	0	SRS
GTOP-CG211	16	544613	49204	23668	18	13123	3	3.749447534862455	2	116	49204	275	389.7120877446873	1	8762	5116530	72890	63875	44110	0.675044587734943	0.6905675146771038	0	SRS
GTOP-CG211	17	486605	40826	24674	29	12166	2	3.355745520302482	2	72	40826	259	343.64128470510923	1	5017	4183489	65529	56497	35892	0.6230218681805002	0.6352903694001452	0	SRS
GTOP-CG211	18	479400	41677	32599	13	12319	2	3.383147982790811	2	53	41677	261	349.0097394691989	1	5200	4300149	74289	64438	36918	0.5610117244814171	0.5729228095223315	0	SRS
GTOP-CG211	19	406094	37771	18190	13	10232	3	3.6914581704456606	2	69	37771	265	375.108203125	1	13704	3841108	55974	47989	33003	0.6747954407403437	0.6877201025234949	0	SRS
GTOP-CG211	20	395701	34424	19865	7	10240	2	3.36171875	2	98	34424	257	350.02898692172556	1	11042	3586397	54296	47232	30552	0.634006188301164	0.646849593495935	0	SRS
GTOP-CG211	21	230837	23023	16449	7	6484	3	3.5507402837754474	2	70	23023	252	359.5485661424607	1	6559	2332032	39479	33728	20077	0.583170799665645	0.5952620967741935	0	SRS
GTOP-CG211	22	245064	22016	10574	8	6047	3	3.640813626591698	2	64	22016	272	378.92268296712376	1	6982	2293619	32598	27925	19294	0.6753788575986257	0.6909221128021487	0	SRS
GTOP-CG261	1	1346123	111575	89914	47	33644	2	3.3163416953988825	2	78	111575	243	329.1732838038633	1	8623	11076681	201536	173859	98942	0.5536231740234995	0.5690933457571941	0	SRS
GTOP-CG261	2	1442131	110404	102042	62	34103	2	3.237369146409407	2	72	110404	242	323.12325110726545	1	22591	11016241	212508	184150	98265	0.5195286765674704	0.533613901710562	0	SRS
GTOP-CG261	3	1220899	98782	89246	48	30016	2	3.290978144989339	2	296	98782	241	323.1923768907843	1	16220	9700296	188076	163435	88035	0.5252238456794062	0.538654510967663	0	SRS
GTOP-CG261	4	1202538	99490	102855	40	29233	2	3.4033455341566037	2	142	99490	240	332.3856810563043	1	12412	9716963	202385	174851	88707	0.4915878153025175	0.50732909734574	0	SRS
GTOP-CG261	5	1086744	86025	83042	45	26523	2	3.243411378803303	2	86	86025	237	321.29161484831354	1	20681	8525473	169112	146330	76599	0.5086865509248308	0.5234675049545547	0	SRS
GTOP-CG261	6	1108910	95243	79646	40	27342	2	3.483395508741131	2	380	95243	245	338.7947143327119	1	13123	9268407	174929	151420	84555	0.5444666121683654	0.5584136837934223	0	SRS
GTOP-CG261	7	994838	90987	73165	33	26940	2	3.37739420935412	2	110	90987	245	333.1823140863886	1	8798	8978597	164185	142066	80793	0.5541736455827267	0.5687004631650078	0	SRS
GTOP-CG261	8	926556	78735	62273	30	22461	2	3.5054093762521705	2	104	78735	252	349.7956214123615	1	6868	7860957	141038	123469	70817	0.5582538039393639	0.5735609748195903	0	SRS
GTOP-CG261	9	744819	65405	47912	34	19214	2	3.4040283126886646	2	84	65405	253	339.77932146945574	1	8817	6529879	113351	98487	58280	0.5770129950331272	0.5917532263141329	0	SRS
GTOP-CG261	10	857595	74633	53731	26	21517	2	3.468559743458661	2	169	74633	250	343.75826983832	1	11792	7399053	128390	111117	66268	0.5812991666017603	0.5963803918392325	0	SRS
GTOP-CG261	11	829233	65840	54047	26	20008	2	3.2906837265093962	2	82	65840	243	326.4019196160768	1	7726	6529344	119913	104290	58767	0.5490647386021532	0.5634960207114776	0	SRS
GTOP-CG261	12	818912	66604	55499	33	19928	2	3.3422320353271777	2	62	66604	244	329.8551364365971	1	5559	6575992	122136	105307	59031	0.5453265212549945	0.5605610263325325	0	SRS
GTOP-CG261	13	607318	54026	54114	19	16195	2	3.335967891324483	2	71	54026	242	333.82005553841407	1	104934	5409554	108159	93395	47848	0.4995053578527908	0.5123186466084908	0	SRS
GTOP-CG261	14	562720	47504	39405	24	14211	2	3.342762648652452	2	66	47504	243	331.93983533882204	1	6408	4717197	86933	75128	42093	0.5464438130514304	0.5602837823447983	0	SRS
GTOP-CG261	15	505659	45688	31453	16	13569	2	3.3670867418380133	2	62	45688	248	338.51315886472537	1	96423	4591931	77157	66923	40645	0.592143292248273	0.6073397785514696	0	SRS
GTOP-CG261	16	544613	50041	25689	24	13361	3	3.7453034952473616	2	179	50041	263	376.88040712468194	1	11587	5035876	75754	66396	44871	0.6605723790162896	0.6758087836616664	0	SRS
GTOP-CG261	17	486605	40922	26116	16	12254	2	3.339480985800555	2	69	40922	245	329.8459152860524	1	8082	4041602	67054	57465	35764	0.6102842485161213	0.6223614373966763	0	SRS
GTOP-CG261	18	479400	42314	35667	17	12531	2	3.3767456707365735	2	62	42314	244	331.95829678654013	1	5426	4163089	77998	67469	37538	0.5425010897715326	0.556374038447287	0	SRS
GTOP-CG261	19	406094	37200	18230	19	9916	3	3.7515127067365874	2	182	37200	262	369.6264356236147	1	12883	3668912	55449	47494	32459	0.6708867608072283	0.6834336968880279	0	SRS
GTOP-CG261	20	395701	33274	20407	11	9752	2	3.4120180475799837	2	93	33274	253	341.5860584315736	1	6306	3332172	53692	46468	29482	0.619719883781569	0.6344581217181716	0	SRS
GTOP-CG261	21	230837	21582	17640	13	6143	3	3.513267133322481	2	71	21582	249	344.2041646331544	1	6297	2115823	39235	33527	18988	0.5500700904804384	0.5663495093506726	0	SRS
GTOP-CG261	22	245064	21992	10691	9	5777	3	3.8068201488661937	2	132	21992	268	379.3748055987558	1	6367	2195442	32692	28031	19354	0.6727028019087239	0.6904498590845849	0	SRS
GTOP-CG271	1	1346123	108849	84032	56	33331	2	3.265698598901923	2	77	108849	238	321.11170771215166	1	7885	10704901	192937	166191	96450	0.5641686146254995	0.5803563369857574	0	SRS
GTOP-CG271	2	1442131	110484	91634	58	33913	2	3.2578657152124553	2	75	110484	236	320.4949724294518	1	36758	10868946	202176	174886	98502	0.5464743589743589	0.5632354791121074	0	SRS
GTOP-CG271	3	1220899	98509	78575	49	29585	2	3.329694101740747	2	141	98509	240	329.0977382602522	1	62984	9734382	177133	153567	87721	0.5561301394996979	0.5712229841046579	0	SRS
GTOP-CG271	4	1202538	101002	87502	54	29738	2	3.3963951846122806	2	145	101002	240	330.20991763321564	1	7769	9822094	188558	162833	89778	0.5356548117820511	0.5513501562950999	0	SRS
GTOP-CG271	5	1086744	94757	76425	51	29136	2	3.252230917078528	2	46	94757	238	328.5074109654841	1	118036	9574677	171233	148642	84479	0.5533804815660532	0.5683386929669946	0	SRS
GTOP-CG271	6	1108910	103164	72545	48	28060	2	3.676550249465431	2	841	103164	242	342.2853886158011	1	21834	9609320	175757	151884	91440	0.5869695090380469	0.6020383977245792	0	SRS
GTOP-CG271	7	994838	85573	61594	40	24698	2	3.464774475666046	2	109	85573	246	339.8928817125976	1	8104	8399093	147207	126918	75939	0.5813106713675301	0.5983312059755117	0	SRS
GTOP-CG271	8	926556	83030	58140	38	24045	2	3.453108754418798	2	221	83030	246	340.64813505759076	1	7577	8192247	141208	123731	74788	0.5879978471474704	0.6044402776992023	0	SRS
GTOP-CG271	9	744819	62085	44765	36	18729	2	3.3149127022264935	2	48	62085	238	325.9042485055508	1	4690	6106142	106886	92729	55301	0.580852497052935	0.5963722244389565	0	SRS
GTOP-CG271	10	857595	72925	49686	29	21412	2	3.4058004857089483	2	124	72925	244	335.89784293584836	1	8626	7194260	122640	105708	64601	0.5946265492498369	0.6111268778143565	0	SRS
GTOP-CG271	11	829233	66994	49420	39	20231	2	3.311452721071623	2	80	66994	244	328.5455623641036	1	7265	6648448	116453	101239	59809	0.5752878843825406	0.5907703552978595	0	SRS
GTOP-CG271	12	818912	68537	51531	36	20533	2	3.3378950956996056	2	82	68537	237	323.2515337423313	1	6499	6638940	120104	103291	60617	0.5706471058416039	0.5868565509095662	0	SRS
GTOP-CG271	13	607318	52243	45346	23	15368	2	3.399466423737637	2	91	52243	243.5	356.795862607338	1	365788	5484666	97612	83947	46125	0.5352108347334344	0.5494538220543914	0	SRS
GTOP-CG271	14	562720	44715	35633	27	13682	2	3.2681625493348925	2	94	44715	240	319.90504385964914	1	5344	4376301	80375	69447	39753	0.5563297045101089	0.5724221348654369	0	SRS
GTOP-CG271	15	505659	43947	29351	21	13098	2	3.3552450755840586	2	62	43947	239	328.27589892358196	1	6913	4300086	73319	63424	39108	0.5993944270925681	0.6166120080726539	0	SRS
GTOP-CG271	16	544613	47887	24871	19	12749	3	3.7561377362930424	2	101	47887	260	374.4610318331504	1	7227	4775876	72777	63607	43040	0.6579963449991069	0.6766550851321396	0	SRS
GTOP-CG271	17	486605	39010	25415	22	11718	2	3.3290663935825227	2	55	39010	242	329.2834101382488	1	7947	3858543	64447	55333	34412	0.6053035827889583	0.6219073608877161	0	SRS
GTOP-CG271	18	479400	43928	32003	21	13047	2	3.3669042691806546	2	70	43928	241	326.89442231075697	1	6531	4266626	75952	65822	39009	0.5783652833368443	0.5926437969068092	0	SRS
GTOP-CG271	19	406094	37521	18815	25	10206	3	3.67636684303351	2	108	37521	259	362.0977377338165	1	5818	3697380	56361	48313	32962	0.6657263001011338	0.6822594332788277	0	SRS
GTOP-CG271	20	395701	30873	20382	15	9263	2	3.332937493252726	2	93	30873	248	330.6642926513435	1	5274	3064266	51270	44143	27359	0.6021650087770626	0.6197811657567451	0	SRS
GTOP-CG271	21	230837	21711	15628	6	6292	3	3.4505721551176096	2	47	21711	245	337.86808645899555	1	3970	2125866	37345	31769	19020	0.5813629669299772	0.5986968428342094	0	SRS
GTOP-CG271	22	245064	20304	10305	5	5434	3	3.736474052263526	2	128	20304	255	363.9342395297575	1	6674	1981258	30614	26074	17824	0.6632259750440975	0.6835928511160543	0	SRS
GTOP-CH041	1	1346123	110865	61181	56	33424	2	3.3169279559597893	2	79	110865	243	330.4300885485222	1	9700	11045617	172102	150131	98229	0.6441819386177964	0.6542885879665092	0	SRS
GTOP-CH041	2	1442131	111195	62803	52	33908	2	3.2793146160198186	2	100	111195	242	325.4373709972283	1	14654	11036883	174050	152190	98477	0.6388681413386957	0.6470661672908864	0	SRS
GTOP-CH041	3	1220899	104723	55017	39	31481	2	3.3265461707061403	2	302	104723	244	329.93608103388055	1	19675	10390677	159779	140465	93115	0.6554240544752439	0.6629053500872103	0	SRS
GTOP-CH041	4	1202538	105012	51213	42	30007	2	3.4995834305328755	2	94	105012	249	345.7611020421761	1	8903	10378711	156267	136813	93197	0.6720036859989633	0.6811998859757479	0	SRS
GTOP-CH041	5	1086744	93270	49561	43	28197	2	3.307798701989573	2	93	93270	245	330.9969143465153	1	8026	9332458	142874	125402	82672	0.6528129680697677	0.6592558332402992	0	SRS
GTOP-CH041	6	1108910	106840	49217	52	28763	2	3.7144943156138095	2	558	106840	250	354.23428432428676	1	16181	10193800	156109	136644	94542	0.6843935967817358	0.691885483446035	0	SRS
GTOP-CH041	7	994838	84563	43488	41	25065	2	3.3737482545382007	2	130	84563	244	333.0732008935695	1	9787	8349479	128092	111897	74848	0.6601739374824345	0.6689008641876011	0	SRS
GTOP-CH041	8	926556	81632	38585	31	22998	2	3.549526045743108	2	82	81632	255	357.0210325047801	1	10432	8215768	120248	106455	73221	0.6788636817244361	0.6878117514442722	0	SRS
GTOP-CH041	9	744819	66213	33233	33	19788	2	3.3461188599151	2	67	66213	245	332.46869789298165	1	6085	6579888	99479	87351	58952	0.6655977643522754	0.6748863779464459	0	SRS
GTOP-CH041	10	857595	78369	37371	30	22530	2	3.478428761651132	2	113	78369	252	347.5122026979056	1	7897	7831535	115770	101322	69547	0.6769370303187354	0.6863958469039301	0	SRS
GTOP-CH041	11	829233	72717	36806	33	21412	2	3.396086306743882	2	82	72717	249	340.71908275733233	1	7137	7295477	109556	96495	64801	0.6637427434371463	0.6715477485880097	0	SRS
GTOP-CH041	12	818912	68058	36845	21	20643	2	3.296904519691905	2	59	68058	239	323.3586166811973	1	6275	6676062	104924	91445	60007	0.6486409210476154	0.6562086500082016	0	SRS
GTOP-CH041	13	607318	53882	27890	32	15786	2	3.4132775877359687	2	93	53882	242	334.7216488317609	1	7536	5286259	81804	71312	47529	0.6586719475820253	0.6664937177473637	0	SRS
GTOP-CH041	14	562720	49067	24875	13	14520	2	3.3792699724517905	2	157	49067	244	335.75025806895604	1	10704	4878787	73955	64869	43597	0.663471029680211	0.6720775717214694	0	SRS
GTOP-CH041	15	505659	42218	22166	22	12299	2	3.432636799739816	2	113	42218	248	339.33214053350684	1	6831	4172428	64406	56155	37437	0.6554979349750023	0.6666726026177544	0	SRS
GTOP-CH041	16	544613	48890	20658	25	13131	3	3.7232503236615644	2	143	48890	264	373.5645357686454	1	8299	4908638	69573	61564	43906	0.7027151337444123	0.7131765317393282	0	SRS
GTOP-CH041	17	486605	37715	20521	26	11126	2	3.38980765773863	2	66	37715	247	334.8987603305785	1	7947	3728093	58262	50290	33129	0.6473344547046103	0.6587591966593757	0	SRS
GTOP-CH041	18	479400	41753	20342	17	12235	2	3.4125868410298326	2	65	41753	249	338.2142682029909	1	4405	4138728	62112	54324	37019	0.6722211488923235	0.6814483469553052	0	SRS
GTOP-CH041	19	406094	35988	15625	14	9715	3	3.7043746783324756	2	147	35988	260	363.396833556081	1	5818	3534761	51627	44335	31330	0.697077110814109	0.7066651629637983	0	SRS
GTOP-CH041	20	395701	33311	16801	12	9714	2	3.429174387481985	2	93	33311	253	342.5917695473251	1	6636	3329992	50124	43763	29572	0.6645718617827787	0.6757306400383886	0	SRS
GTOP-CH041	21	230837	21548	10160	12	6170	3	3.492382495948136	2	37	21548	248	345.4057994492143	1	3992	2132190	31720	27019	18706	0.6793190416141236	0.6923276213035271	0	SRS
GTOP-CH041	22	245064	22398	10294	9	6172	3	3.6289695398574207	2	46	22398	267	364.2240932642487	1	4661	2249448	32701	28090	19603	0.684933182471484	0.6978640085439658	0	SRS
GTOP-CH081	1	1346123	114032	74286	46	34718	2	3.2845209977533267	2	77	114032	233	315.0272496831432	1	8324	10936486	188364	163394	100957	0.6053810706929137	0.6178745853580915	0	SRS
GTOP-CH081	2	1442131	112554	78647	56	34875	2	3.2273548387096773	2	93	112554	232	309.13222642807983	1	7502	10780059	191257	166642	100032	0.5884961073320192	0.6002808415645515	0	SRS
GTOP-CH081	3	1220899	99471	68603	47	30638	2	3.2466544813630134	2	299	99471	231	311.748368359222	1	62965	9553217	168121	146719	88567	0.591663147375997	0.603650515611475	0	SRS
GTOP-CH081	4	1202538	100275	71059	39	29928	2	3.350541299117883	2	100	100275	233	316.8350928771883	1	6373	9483508	171373	148935	89163	0.5851271787271041	0.5986705609829791	0	SRS
GTOP-CH081	5	1086744	93833	65076	41	28913	2	3.2453567599349773	2	72	93833	233	311.4338141191934	1	20620	9003863	158950	138633	83350	0.5903302925448254	0.6012277019180138	0	SRS
GTOP-CH081	6	1108910	103554	61838	45	28416	2	3.644214527027027	2	689	103554	238	333.5489920135102	1	39062	9480463	165437	144098	91818	0.6259422015631327	0.637191355882802	0	SRS
GTOP-CH081	7	994838	86402	55985	38	26325	2	3.2821272554605887	2	95	86402	233	315.8499544280723	1	99094	8316961	142425	123626	76490	0.6066491135685449	0.6187209810234093	0	SRS
GTOP-CH081	8	926556	82483	49408	30	24094	2	3.4233834149580806	2	101	82483	240	329.96645632680173	1	8148	7948232	131921	115945	73979	0.6252454120268949	0.6380525249040493	0	SRS
GTOP-CH081	9	744819	65057	40771	29	19680	2	3.305741869918699	2	49	65057	238	320.4775452143873	1	6776	6308280	105857	92516	58013	0.6145743786428861	0.6270591032902417	0	SRS
GTOP-CH081	10	857595	70099	43720	33	20722	2	3.382829842679278	2	112	70099	239	326.36221042471044	1	7407	6762225	113852	98892	62222	0.6157028422864772	0.6291914411681431	0	SRS
GTOP-CH081	11	829233	69758	42846	46	20622	2	3.382698089419067	2	82	69758	241	328.54607177497576	1	7137	6774620	112650	98492	62200	0.6192454505104306	0.6315233724566462	0	SRS
GTOP-CH081	12	818912	70176	45889	31	21143	2	3.319112708697914	2	60	70176	235	316.23776653586117	1	6298	6688745	116096	100713	62035	0.6044652701212789	0.6159582179063279	0	SRS
GTOP-CH081	13	607318	52636	37802	33	15915	2	3.30732013823437	2	77	52636	232	312.98762174049637	1	10690	4981198	90471	78299	46560	0.581799692719214	0.5946436097523595	0	SRS
GTOP-CH081	14	562720	47440	31666	19	14577	2	3.2544419290663376	2	73	47440	230	311.12595184194276	1	4906	4535283	79125	68536	41944	0.5995576619273302	0.6119995330920975	0	SRS
